,DienTich,DiaChi,City,District,MucGia,MatTien,DuongVao,PhapLy,Lat,Long,Ward
9845,312.0,"Phố Bà Huyện Thanh Quan, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,26000000000.0,9.8,7.5,1,16.0432963,108.2442865,20284
9846,380.0,"Đường Trần Đình Đàn, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",48,493,38000000000.0,12.5,7.5,1,16.0792003,108.2434667,20275
9847,48.0,"Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",1,21,6900000000.0,,,1,21.039968,105.7662283,619
9848,156.0,"Đường Tây Sơn, Phường Trung Liệt, Đống Đa, Hà Nội",1,6,30500000000.0,7.7,6.0,1,21.0087573,105.824026,217
9849,275.0,"Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",48,492,42000000000.0,11.0,7.5,1,16.0413810909668,108.218075689348,20257
9850,1000.0,"Đường Đoàn Văn Diệu, Xã Mỹ Lộc, Cần Giuộc, Long An",80,807,4000000000.0,15.0,5.0,1,10.6127692823898,106.636206331092,28177
9851,200.0,"Phường Quảng Cư, Sầm Sơn, Thanh Hóa",38,382,4600000000.0,9.6,17.5,,,,14839
9852,915.0,"Đường DX 070, Phường Định Hòa, Thủ Dầu Một, Bình Dương",74,718,11000000000.0,,,1,11.0206301,106.680133,25759
9853,90.0,"Đường ĐT 421B, Xã Sài Sơn, Quốc Oai, Hà Nội",1,275,5130000000.0,5.0,10.0,1,21.0228196,105.6454877,9898
9854,50.0,"Đường Ngọc Động, Xã Đa Tốn, Gia Lâm, Hà Nội",1,18,2600000000.0,4.2,3.0,1,20.9792476,105.9413471,577
9855,307.0,"Phố Đại Đồng, Xã Đại Mạch, Đông Anh, Hà Nội",1,17,,15.0,3.0,1,21.1407919094239,105.76414126537,499
9856,150.0,"Đường Ruộng Tre - Thọ An, Xã Bảo Quang, Long Khánh, Đồng Nai",75,732,1600000000.0,5.0,8.0,1,10.9556405,107.293283,26092
9857,96.5,"Đường Hoàng Minh Chánh, Phường Hóa An, Biên Hòa, Đồng Nai",75,731,1750000000.0,5.0,12.0,2,10.9376517673177,106.806420925439,26068
9858,184.3,"Phố Phó Đức Chính, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",56,568,12716700000.0,6.74,,1,12.2861413,109.2029935,22327
9859,80.0,"Đường Phước Trường 5, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",48,493,6100000000.0,,5.5,1,16.081249,108.2452678,20275
9860,412.0,"Phố Bà Huyện Thanh Quan, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,34500000000.0,12.0,7.5,,16.0432963,108.2442865,20284
9861,135.0,"Phường Phước Long B, Quận 9, Hồ Chí Minh",79,763,8780000000.0,5.0,12.0,1,,,26848
9862,99.0,"Đường Lập Trí, Xã Minh Trí, Sóc Sơn, Hà Nội",1,16,970000000.0,6.65,5.0,1,,,382
9863,280.0,"Đường An Thượng, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,24000000000.0,12.0,7.5,,16.0476897,108.2466488,20284
9864,300.0,"Đường An Thượng, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,15000000000.0,10.0,7.5,,16.0476897,108.2466488,20284
9865,1063.0,"Xã Minh Trí, Sóc Sơn, Hà Nội",1,16,10000000000.0,13.12,15.0,1,,,382
9866,90.0,"Phường Cự Khối, Long Biên, Hà Nội",1,4,6300000000.0,4.0,5.0,1,21.0084843730474,105.903406500457,154
9867,66.0,"Hẻm 240, Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",79,761,3490000000.0,,5.0,1,10.8783198,106.6378652,26770
9868,4204.0,"Đường Lê Thị Riêng, Xã Lộc Châu, Bảo Lộc, Lâm Đồng",68,673,15700000000.0,85.0,6.0,1,11.5283025,107.7536603,24841
9869,332.0,"Phường Ngọc Thụy, Long Biên, Hà Nội",1,4,90000000.0,20.5,2.5,1,21.0590369255725,105.868185428359,118
9870,71.0,"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",1,19,10600000000.0,,,1,21.0237213,105.7741546,625
9871,200.0,"Đường Lý Thái Tổ, Xã Lộc Tân, Bảo Lâm, Lâm Đồng",68,680,1500000000.0,,,1,11.6102360338572,107.704745428784,25078
9872,703.6,"Đường Võ Văn Kiệt, Phường Cô Giang, Quận 1, Hồ Chí Minh",79,760,350000000000.0,,,1,10.7601402,106.6945309,26755
9873,100.0,"Đường Quốc lộ 1A, Xã Thân Cửu Nghĩa, Châu Thành, Tiền Giang",82,821,1200000000.0,6.0,6.0,1,10.4325627,106.3413813,28534
9874,300.0,"Xã Diên An, Huyện Diên Khánh, Khánh Hòa",56,574,,15.0,5.0,,12.2428227834046,109.120325139395,22693
9875,1000.0,"Đường Rừng Sác, Xã Bình Khánh, Cần Giờ, Hồ Chí Minh",79,787,25000000000.0,,30.0,1,10.6238625448143,106.80149610957,27667
9876,161.0,"KP 5, Xã Minh Hưng, Chơn Thành, Bình Phước",70,697,370000000.0,10.0,12.0,,11.493332404154,106.575819787615,25441
9877,32.0,"Đường Cầu Diễn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",1,21,3200000000.0,,,1,21.0477665,105.7456725,613
9878,80.0,"Đường Lạc Long Quân, Phường 9, Tân Bình, Hồ Chí Minh",79,766,8000000000.0,,5.0,1,10.7777979,106.6498408,27001
9879,79.0,"Xã Quang Tiến, Sóc Sơn, Hà Nội",1,16,1501000000.0,5.97,4.0,1,,,409
9880,42.8,"Xã Bột Xuyên, Mỹ Đức, Hà Nội",1,282,390000000.0,,,1,20.7762628585769,105.710991278437,10459
9881,41.0,"thôn My thượng, Xã Thanh Mai, Thanh Oai, Hà Nội",1,278,1090000000.0,4.9,2.5,1,20.8679857435504,105.743416701265,10147
9882,100.0,"Đường Nguyễn Khoa Chiêm, Phường Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",48,495,3200000000.0,5.0,5.5,1,16.0214041,108.1972647,20312
9883,200.0,"Đường ĐT 609, Xã Điện Hồng, Điện Bàn, Quảng Nam",49,507,1000000000.0,,,1,15.8887047,108.1488511,20566
9884,100.0,"Xã Đồng Sơn, Bắc Giang, Bắc Giang",24,213,,,,,21.2419773399044,106.199924574634,7696
9885,150.0,"Đường Quốc Lộ  6, Thị trấn Lương Sơn, Lương Sơn, Hòa Bình",17,152,2000000000.0,8.0,6.0,,20.8838331887874,105.521321741865,4924
9886,140.0,"Xã Lộc Tân, Bảo Lâm, Lâm Đồng",68,680,,12.6,5.0,1,11.6102360338572,107.704745428784,25078
9887,60.0,"Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",79,767,3650000000.0,5.0,5.0,1,10.8059550768445,106.615862833118,27016
9888,1885.0,"Tri Thuỷ, Xã Tri Hải, Ninh Hải, Ninh Thuận",58,586,1200000000.0,,,1,11.6227967736063,109.065561953484,22864
9889,110.0,"Đường Song Hành, Xã Tân Hiệp, Hóc Môn, Hồ Chí Minh",79,784,1800000000.0,5.0,20.0,1,10.89306,106.587341,27562
9890,549.0,"Đường Trương Long, Xã Long An, Cần Giuộc, Long An",80,807,2580300000.0,11.0,5.0,1,10.6444882,106.6085003,28198
9891,500.0,"Xã Thanh Sơn, Lương Sơn, Hòa Bình",17,152,850000000.0,10.0,,1,20.6383854837656,105.668435262495,5041
9892,174.0,"Phường Điện Dương, Điện Bàn, Quảng Nam",49,507,1400000000.0,6.0,5.5,1,15.9262036096579,108.303344315394,20581
9893,260.0,"Đường Hùng Lộc Hầu, Xã Vĩnh Ngọc, Nha Trang, Khánh Hòa",56,568,4400000000.0,10.0,7.0,1,12.2549351,109.1957763,22390
9894,223.0,"Xã Lộc Phú, Lộc Ninh, Bình Phước",70,692,185000000.0,,,1,11.8492855200015,106.728283081083,25292
9895,100.0,"Đường Điện Biên Phủ, Phường 5, Tuy Hòa, Phú Yên",54,555,9000000000.0,10.0,25.0,1,13.0934829015386,109.306474796195,22033
9896,76.5,"Đường Nguyễn Văn Siêu, Phường An Hải Tây, Sơn Trà, Đà Nẵng",48,493,4950000000.0,,5.5,,16.0638784,108.2330167,20278
9897,73.0,"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",1,4,14000000000.0,,,1,21.0468238,105.8717343,133
9898,490.0,"Đường Hùng Vương, Phường 9, Tuy Hòa, Phú Yên",54,555,,14.0,42.0,1,13.1014511,109.3079215,22024
9899,215.0,"Xã Đồng Phúc, Yên Dũng, Bắc Giang",24,221,720000000.0,10.78,,1,,,7750
9900,2800.0,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,119000000000.0,50.0,12.0,1,10.8348308,106.8300572,26833
9901,105.0,"Đường An Dương Vương, Phường 9, Tuy Hòa, Phú Yên",54,555,,5.0,25.0,1,13.1174978,109.2979961,22024
9902,120.0,"Đường Mậu Thân 2, Phường 3, Vĩnh Long, Vĩnh Long",86,855,,,,1,10.2380154640664,105.970308060033,29557
9903,205.0,"Đường Hoàng Sa, Phường Mân Thái, Sơn Trà, Đà Nẵng",48,493,59450000000.0,10.0,15.0,,16.069961547851562,108.24534606933594,20269
9904,40.0,"Đường Hoa Lâm, Phường Việt Hưng, Long Biên, Hà Nội",1,4,4099999999.9999995,,,1,21.0566818,105.8957193,127
9905,75.0,"Đường Đình Quán, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội",1,21,11000000000.0,,,1,21.0508372,105.7411184,620
9906,65.0,"Đường Hoàng Đình Giong, Phường Phước Long, Nha Trang, Khánh Hòa",56,568,3550000000.0,5.0,12.0,1,12.2136592744667,109.187231692658,22378
9907,126.0,"Xã Phú Nghĩa, Lạc Thủy, Hòa Bình",17,159,1600000000.0,8.0,10.0,1,20.5280243526219,105.75036981928,5395
9908,31.5,"Phố Đồng Nhân, Xã Đông La, Hoài Đức, Hà Nội",1,274,2350000000.0,,2.5,1,20.9659159,105.7218228,9892
9909,104.0,"Xã Phú Hữu, Nhơn Trạch, Đồng Nai",75,742,1880000000.0,5.0,,,,,26482
9910,493.0,"Đường Quốc lộ 2B, Thị trấn Tam Đảo, Tam Đảo, Vĩnh Phúc",26,248,,21.0,24.0,1,21.4510103789757,105.636225622693,8908
9911,761.0,"Đường Lê Minh Nhật, Xã Tân An Hội, Củ Chi, Hồ Chí Minh",79,783,,33.0,8.0,1,10.9516426,106.493554,27532
9912,51.0,"Đường Đức Giang, Phường Đức Giang, Long Biên, Hà Nội",1,4,5500000000.0,,,1,21.0665367,105.8917824,124
9913,1770.0,"Xã Trung Lập Hạ, Củ Chi, Hồ Chí Minh",79,783,2500000000.0,6.0,6.0,1,11.0150809479298,106.467843946499,27520
9914,197.8,"Thị trấn Cửa Tùng, Vĩnh Linh, Quảng Trị",45,464,1300000000.0,8.0,17.5,1,,,19414
9915,525.0,"Đường Tỉnh lộ 15, Xã An Nhơn Tây, Củ Chi, Hồ Chí Minh",79,783,7000000000.0,10.0,,1,11.0945359451132,106.512739556263,27508
9916,52.0,"Đường Đào Xuyên, Xã Đa Tốn, Gia Lâm, Hà Nội",1,18,2100000000.0,4.0,4.0,1,20.9903667,105.9310669,577
9917,70.0,"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",1,4,6000000000.0,,,1,21.0242557,105.9024498,148
9918,8952.0,"Xã Hồng Thái, Bắc Bình, Bình Thuận",60,596,581880000.0,,,1,11.1956011,108.463214,23041
9919,55.5,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",1,4,3980000000.0,,,1,21.0387726,105.9346688,136
9920,3200.0,"Đường Liên Xã, Xã Liên Sơn, Lương Sơn, Hòa Bình",17,152,11200000000.0,,5.0,1,20.8254377,105.5972706,4969
9921,350.0,"Đường  Lương Định Của, Phường An Khánh, Quận 2, Hồ Chí Minh",79,769,92000000000.0,15.0,30.0,1,10.7881363,106.7327113,27106
9922,307.8,"Đường Văn Tiến Dũng, Phường Thủy Dương, Hương Thủy, Thừa Thiên Huế",46,479,12281220000.0,15.0,56.0,,16.4248940998171,107.616974397878,19969
9923,90.6,"Xã Tuy Lai, Mỹ Đức, Hà Nội",1,282,890000000.0,,,1,20.7611154568693,105.670826891616,10450
9924,72.0,"Xã Tăng Tiến, Việt Yên, Bắc Giang.",24,222,,4.5,20.0,1,21.2584757610627,106.14876256117,7789
9925,98.0,"Xã Đồng Trúc, Thạch Thất, Hà Nội",1,276,1800000000.0,,,1,20.9903695316637,105.570338904382,10012
9926,100.0,"Đường Quốc Lộ 50, Xã Phước Đông, Cần Đước, Long An",80,806,,,,1,10.4847265,106.6268526,28150
9927,100.0,"Đường Số 1, Xã Tân Bình, La Gi, Bình Thuận",60,594,8400000000.0,10.0,10.0,1,10.7197347635097,107.773602563024,23248
9928,95.0,"Đường Ngô Gia Tự, Phường Việt Hưng, Long Biên, Hà Nội",1,4,10000000000.0,,,1,21.0620222,105.8947907,127
9929,1000.0,"Xã Liên Đầm, Di Linh, Lâm Đồng",68,679,490000000.0,,,1,11.5312968132125,108.009962751547,25027
9930,294.0,"Đường Võ Nghĩa, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",48,493,40500000000.0,15.0,,1,16.0736685,108.2442982,20275
9931,85.0,"Đường Bình Giã, Phường 11, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,890000000.0,5.0,4.0,1,10.3914444,107.1186075,26539
9932,1000.0,"Xã Lý Nhơn, Cần Giờ, Hồ Chí Minh",79,787,2700000000.0,,,1,10.4935378441917,106.810253164724,27682
9933,100.0,"Xã Minh Phú, Sóc Sơn, Hà Nội",1,16,1650000000.0,5.04,6.0,1,21.2767204323155,105.77779990135,397
9934,112.0,"Đường Bàu Mây, Xã An Tịnh, Trảng Bàng, Tây Ninh",72,712,500000000.0,8.0,5.0,1,11.0299377662772,106.381907989645,25732
9935,120.0,"Đường Tỉnh lộ 309, Xã Hoàng Hoa, Tam Dương, Vĩnh Phúc",26,247,2250000000.0,6.0,,1,21.4004753,105.5644832,8872
9936,95.5,"Đường Nguyễn Tất Thành, Phường Phước Long, Nha Trang, Khánh Hòa",56,568,5500000000.0,5.0,35.0,1,12.2109543,109.1886428,22378
9937,135.0,"Đường Hồ Văn Cống, Phường Tương Bình Hiệp, Thủ Dầu Một, Bình Dương",74,718,2100000000.0,,6.0,1,11.012234,106.6325994,25771
9938,135.0,"Xã Diên An, Diên Khánh, Khánh Hòa",56,574,1600000000.0,7.0,6.0,1,12.2428227834046,109.120325139395,22693
9939,300.0,"Đường Triệu Quang Phục, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",56,568,12600000000.0,15.0,16.0,1,12.3005676,109.2119313,22327
9940,132.0,"Đường 47, Xã Hồng Tiến, Phổ Yên, Thái Nguyên",19,172,4356000000.0,6.0,25.0,,21.4622772,105.8818766,5869
9941,121.5,"Đường Bùi Hữu Nghĩa, Phường Hóa An, Biên Hòa, Đồng Nai",75,731,3200000000.0,4.4,10.0,1,10.9428557,106.8019348,26068
9942,200.0,"Đường Quốc Lộ  6, Xã Vân Hồ, Vân Hồ, Sơn La",14,128,1500000000.0,10.0,13.5,1,20.7863957454648,104.750880847767,4048
9943,57.0,"Đường Hồ Học Lãm, Phường An Lạc, Bình Tân, Hồ Chí Minh",79,777,3710000000.0,4.0,7.0,1,10.7227137,106.6106917,27460
9944,100.0,"Xã Giao Phong, Giao Thủy, Nam Định",36,365,1150000000.0,5.0,12.0,1,20.2158001859653,106.38325186137,14212
9945,102.0,"Đường Nguyễn Tất Thành, Phường Yên Ninh, Yên Bái, Yên Bái",15,132,1250000000.0,6.0,12.0,,21.7087293838808,104.893616628224,4252
9946,107.23,"Đường N3, Phường Hiệp Thành, Thủ Dầu Một, Bình Dương",74,718,3850000000.0,,,1,10.9940507,106.6643146,25741
9947,51.0,"136 Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",1,21,14000000000.0,4.5,,1,21.039968,105.7662283,619
9948,200.0,"Xã Diên Lâm, Diên Khánh, Khánh Hòa",56,574,760000000.0,5.0,,1,12.3143304364397,109.045532577052,22654
9949,99.0,"Đường Vũ Đức Thận, Phường Việt Hưng, Long Biên, Hà Nội",1,4,20800000000.0,6.0,13.0,1,21.0538895,105.8927628,127
9950,10000.0,"Đường ĐT 433, Xã Tiền Phong, Đà Bắc, Hòa Bình",17,150,4700000000.0,,8.0,1,20.8063198872452,105.120893557922,4888
9951,64.0,"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",79,767,5450000000.0,,4.0,1,10.8118881,106.6241408,27013
9952,80.0,"Đường Đinh Đức Thiện, Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",79,785,,,,1,10.6604361,106.5773086,27637
9953,131.8,"Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,8900000000.0,6.0,7.0,1,16.0503787392498,108.242607979055,20284
9954,89.2,"Đường Nguyễn Thành Đồng, Phường Quyết Thắng, Biên Hòa, Đồng Nai",75,731,3122000000.0,5.0,8.0,1,10.9399931,106.8259951,26041
9955,100.0,"Đường Nguyễn Hữu Trí, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh",79,785,,,,1,10.6913723,106.5728581,27595
9956,63.1,"Ngách 1/56/10, Đường Đại Linh, Phường Trung Văn, Nam Từ Liêm, Hà Nội",1,19,3300000000.0,3.9,2.5,1,20.9964542,105.7708286,637
9957,225.0,"Đường Đặng Vũ Hỷ, Phường An Hải Đông, Sơn Trà, Đà Nẵng",48,493,,8.0,7.5,,16.0591364,108.2400425,20281
9958,85.4,"Đường Đào Sư Tích, Phường Bình An, Dĩ An, Bình Dương",74,724,2600000000.0,4.0,7.0,1,10.898923,106.8001847,25951
9959,236.0,"Ngách 24 ngõ 2 phố, Đường Hoàng Diệu, Phường Quang Trung, Sơn Tây, Hà Nội",1,269,3500000000.0,7.8,2.5,1,21.1358296,105.5064762,9583
9960,120.6,"Đường DX 005, Phường Phú Mỹ, Thủ Dầu Một, Bình Dương",74,718,3200000000.0,6.7,6.0,,11.0207331,106.6791863,25762
9961,100.0,"Đường Tân Hiệp, Xã Tân Hiệp, Long Thành, Đồng Nai",75,740,1200000000.0,,16.0,1,10.686626,107.0365016,26419
9962,420.0,"Đường ĐT 744, Xã Phú An, Bến Cát, Bình Dương",74,721,4000000000.0,15.0,6.0,1,11.0639182,106.5864716,25855
9963,500.0,"Đường Bến Tràm, Xã Cửa Dương, Phú Quốc, Kiên Giang",91,911,950000000.0,,5.0,1,10.2425873,104.0104561,31090
9964,181.0,"Đường Liên Phường, Phường Hiệp Thành, Thủ Dầu Một, Bình Dương",74,718,8199999999.999999,,,,10.9988456548959,106.659283325819,25741
9965,120.0,"Phường Tương Bình Hiệp, Thủ Dầu Một, Bình Dương",74,718,2100000000.0,,7.0,1,,,25771
9966,92.0,"Phố Phùng Hưng, Xã An Viễn, Trảng Bom, Đồng Nai",75,737,1100000000.0,6.0,6.0,1,10.8694587,106.9741267,26296
9967,200.0,"Đường Cồn Dầu 19, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",48,495,7700000000.0,,7.5,,15.9991428431472,108.223789126626,20314
9968,84.1,"Đường Ụ Ghe, Phường Tam Phú, Thủ Đức, Hồ Chí Minh",79,762,4700000000.0,10.0,5.0,1,10.8511641,106.7379414,26806
9969,103.0,"Xã An Phước, Long Thành, Đồng Nai",75,740,2990000000.0,6.0,8.0,1,10.820133516259,106.944645037799,26383
9970,450.0,"Xã Hiệp Thạnh, Gò Dầu, Tây Ninh",72,710,900000000.0,,,,11.1503879991849,106.259278873288,25663
9971,105.6,"Xã Phú Xuân, Thái Bình, Thái Bình",34,336,1500000000.0,4.0,4.0,1,20.4537823118333,106.316502613802,12463
9972,79.5,"Đường Đất Lành, Xã Vĩnh Thái, Nha Trang, Khánh Hòa",56,568,2250000000.0,6.0,13.0,1,12.2325282,109.158275,22402
9973,1528.0,"Đường Trương Định, Phường Hiệp Thành, Thủ Dầu Một, Bình Dương",74,718,55000000000.0,70.0,12.0,1,10.9988456548959,106.659283325819,25741
9974,70.0,"Thôn Đào Thục, Đường Thụy Lâm, Xã Thụy Lâm, Đông Anh, Hà Nội",1,17,2700000000.0,5.0,15.0,1,21.1713853,105.8936224,460
9975,62.0,"Đường Hoàng Hoa Thám, Phường 5, Bình Thạnh, Hồ Chí Minh",79,765,7500000000.0,4.5,,1,10.8089559,106.686137,26923
9976,155.0,"Số 60/3, phố Chùa Thông, Phường Sơn Lộc, Sơn Tây, Hà Nội",1,269,2400000000.0,7.5,3.0,,21.1252098,105.5015488,9586
9977,7875.0,"Đường Mỹ Phước Tân Vạn, Phường An Phú, Thuận An, Bình Dương",74,725,173000000000.0,131.0,30.0,1,10.968508,106.7165721,25975
9978,30.1,"Tổ 14, Phường Thượng Thanh, Long Biên, Hà Nội",1,4,3400000000.0,3.6,2.5,1,21.0659586967881,105.888252167919,115
9979,1400.0,"Đường ĐT 742, Xã Vĩnh Tân, Tân Uyên, Bình Dương",74,723,13000000000.0,20.0,15.0,1,11.1097109,106.7064341,25912
9980,15506.8,"Đường ĐT 744, Xã Định An, Dầu Tiếng, Bình Dương",74,720,21000000000.0,7.0,12.0,1,11.3698966,106.40129,25789
9981,1000.0,"Đường Tỉnh lộ 15, Xã Trung An, Củ Chi, Hồ Chí Minh",79,783,8000000000.0,,,,11.0059092,106.5666058,27523
9982,2145.0,"Đường ĐT 742, Xã Vĩnh Tân, Tân Uyên, Bình Dương",74,723,30030000000.0,19.85,12.0,1,11.1097109,106.7064341,25912
9983,300.0,"Hẻm 126 đường Nguyễn Văn Tạo, Xã Long Thới, Nhà Bè, Hồ Chí Minh",79,786,10500000000.0,10.0,6.0,1,10.6511724,106.7300374,27658
9984,1072.0,"Đường 1, Xã Hòa Phú, Củ Chi, Hồ Chí Minh",79,783,12000000000.0,23.0,7.0,1,10.8619673,106.6494117,27544
9985,8000.0,"Đường Dương Kỳ Hiệp, Phường 2, Sóc Trăng, Sóc Trăng",94,941,56000000000.0,,,,9.594477699999999,105.9591044,31510
9986,42.0,"Phường Phúc Đồng, Long Biên, Hà Nội",1,4,6762000000.0,,,1,,,151
9987,130000.0,"Đường Trần Văn Lắc, Xã Định Thành, Dầu Tiếng, Bình Dương",74,720,120000000000.0,,,1,11.3076595,106.3565051,25795
9988,4000.0,"Đường 1, Xã Bình Mỹ, Củ Chi, Hồ Chí Minh",79,783,30000000000.0,42.0,4.5,1,10.862083,106.6499137,27550
9989,23000.0,"Đường 1, Phường An Phú, Thuận An, Bình Dương",74,725,230000000000.0,53.0,8.0,1,10.8760875,106.7531386,25975
9990,49.4,"Phường Đồng Mai, Hà Đông, Hà Nội",1,268,1200000000.0,3.0,2.6,,20.9264818857337,105.739888074518,10117
9991,340.0,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",48,495,,10.0,,,16.030426,108.2087681,20260
9992,33324.0,"Đường Quốc Lộ 13, Phường Lái Thiêu, Thuận An, Bình Dương",74,725,1300000000000.0,70.0,25.0,1,10.8975391,106.7089526,25966
9993,443.3,"Đường Trần Quốc Toản, Phường Vạn Thắng, Nha Trang, Khánh Hòa",56,568,39897000000.0,16.72,11.0,1,12.2501442,109.1896122,22345
9994,1090.0,"Đường 20, Phường Lộc Phát, Bảo Lộc, Lâm Đồng",68,673,3480000000.0,69.0,6.0,1,11.5789444,107.8287691,24814
9995,100.0,"Xã An Thượng, Hoài Đức, Hà Nội",1,274,9500000000.0,6.0,13.0,,20.9931526846901,105.697367669684,9880
9996,328.0,"Đường Quốc Lộ 19, Xã Phước Đông, Gò Dầu, Tây Ninh",72,710,,,,1,11.1370942,106.3191905,25672
9997,1000.0,"Đường 741, Thị trấn Phước Vĩnh, Phú Giáo, Bình Dương",74,722,,10.0,,1,11.2884956,106.7930769,25858
9998,76.0,"Xã Thống Nhất, Thường Tín, Hà Nội",1,279,,3.8,,1,20.8016536953284,105.906678265674,10252
9999,240.0,"Xã Tân Hiệp, Thạnh Hóa, Long An",80,800,550000000.0,,,1,10.7712749914693,106.133814793608,27868
10000,48.9,"Đường 131, Xã Hiền Ninh, Sóc Sơn, Hà Nội",1,16,1002450000.0,5.2,6.0,1,21.2483461844712,105.803482949867,412
10001,2230.0,"Đường Liên Xã, Xã Cao Dương, Lương Sơn, Hòa Bình",17,152,3200000000.0,40.0,6.0,1,20.7405405,105.6060661,5008
10002,91.5,"Xã Đồng Sơn, Bắc Giang, Bắc Giang.",24,213,,5.0,32.0,1,21.2419773399044,106.199924574634,7696
10003,125.0,"Đường Trần Hưng Đạo, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",48,493,,5.0,15.0,,16.0768775,108.2288615,20272
