,DienTich,DiaChi,City,District,MucGia,SoPhongNgu,SoToilet,NoiThat,Lat,Long,HuongNha,HuongBanCong,PhapLy,Ward
8850,66.0,"Dự án The Sailing Quy Nhơn, Đường Lê Duẩn, Phường Lý Thường Kiệt, Quy Nhơn, Bình Định",52,540,3000000000.0,2.0,2.0,,13.76843547821045,109.22119903564453,,,,21580
8851,94.0,"Dự án The Pride, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",1,268,3150000000.0,3.0,2.0,3,20.9760246276855,105.761596679688,,,1,9551
8852,63.0,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",1,8,2560000000.0,2.0,2.0,,20.973291397094727,105.82000732421875,,,1,316
8853,76.0,"Dự án K35 Tân Mai, Đường Tân Mai, Phường Tương Mai, Hoàng Mai, Hà Nội",1,8,4300000000.0,2.0,2.0,0,20.98373794555664,105.8515625,,,1,313
8854,50.0,"Dự án Bcons Suối Tiên, Đường Tân Lập, Phường Đông Hòa, Dĩ An, Bình Dương",74,724,2930000000.0,2.0,2.0,2,10.8906831741333,106.78463745117188,,,1,25957
8855,60.0,"Dự án Ecolife Riverside, Đường Điện Biên Phủ, Phường Nhơn Bình, Quy Nhơn, Bình Định",52,540,1050000000.0,2.0,1.0,2,13.7889699935913,109.203422546387,,,1,21550
8856,61.0,"Dự án Chung cư 1050 Chu Văn An, Đường Phan Chu Trinh, Phường 12, Bình Thạnh, Hồ Chí Minh",79,765,2550000000.0,2.0,,,10.8159313201904,106.701393127441,,,1,26917
8857,70.0,"Dự án Altara Residences, Đường Trần Hưng Đạo, Phường Hải Cảng, Quy Nhơn, Bình Định",52,540,1800000000.0,2.0,2.0,2,13.7732067108154,109.241500854492,6,,1,21562
8858,70.0,"Dự án Vina2 - Panorama, Phường Nhơn Bình, Quy Nhơn, Bình Định",52,540,2000000000.0,2.0,2.0,,13.804320335388184,109.21468353271484,,,,21550
8859,50.0,"Dự án Bcons Suối Tiên, Đường Tân Lập, Phường Đông Hòa, Dĩ An, Bình Dương",74,724,2950000000.0,2.0,2.0,,10.8906831741333,106.78463745117188,,,,25957
8860,105.0,"Dự án Trung Yên I, Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,5250000000.0,2.0,,2,21.01434898376465,105.7964096069336,,,1,175
8861,75.0,"Dự án Viện bỏng Lê Hữu Trác, Đường Cầu Bươu, Xã Tân Triều, Thanh Trì, Hà Nội",1,20,3050000000.0,2.0,2.0,2,20.964401245117188,105.7933349609375,5,8,1,643
8862,80.0,"Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội",1,6,,2.0,2.0,2,21.0229530334473,105.809814453125,,,1,199
8863,50.4,"Dự án Bcons Suối Tiên, Đường Tân Lập, Phường Đông Hòa, Dĩ An, Bình Dương",74,724,2850000000.0,2.0,2.0,2,10.8906831741333,106.78463745117188,,,1,25957
8864,80.0,"Dự án Chung cư CT4 Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội",1,268,2840000000.0,2.0,2.0,2,20.954057693481445,105.74098205566406,,6,1,9562
8865,73.0,"Dự án Vũng Tàu Melody, Đường Hoàng Hoa Thám, Phường Thắng Tam, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,2800000000.0,2.0,2.0,2,10.33751106262207,107.0855941772461,7,6,1,26508
8866,335.0,"Feliz En Vista, Số 1, Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,52000000000.0,3.0,4.0,,10.776886,106.7562,,,1,27112
8867,220.0,"Phú Hoàng Anh, Số 09, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",79,786,4800000000.0,5.0,3.0,2,10.7167682647705,106.704315185547,8,5,1,27646
8868,55.0,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,2240000000.0,2.0,1.0,3,21.00241470336914,105.964111328125,7,6,1,571
8869,97.0,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,5150000000.0,2.0,,3,10.8039054870605,106.616683959961,,,2,27016
8870,85.0,"Dự án Opal Skyline, Đường Nguyễn Văn Tiết, Phường Lái Thiêu, Thuận An, Bình Dương",74,725,2150000000.0,3.0,2.0,3,10.917457580566406,106.71024322509766,,,4,25966
8871,75.0,"Dự án A10-A14 Nam Trung Yên, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,4275000000.0,3.0,2.0,2,21.01905632019043,105.78797912597656,7,6,1,172
8872,90.0,"Đường Nguyễn Phong Sắc, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",1,5,2650000000.0,3.0,,,21.0435917,105.7902758,,,1,160
8873,56.0,"Dự án Diamond Crown Hải Phòng, Đường Lê Hồng Phong, Phường Đằng Giang, Ngô Quyền, Hải Phòng",31,304,2700000000.0,1.0,1.0,,20.84686279296875,106.70698547363281,5,8,4,11359
8874,35.0,"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",1,3,715000000.0,1.0,1.0,2,21.0897932,105.804506,1,6,1,91
8875,62.0,"Dự án A10-A14 Nam Trung Yên, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,3579880000.0,2.0,1.0,2,21.01905632019043,105.78797912597656,7,6,1,172
8876,70.0,"Ngõ 477, Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội",1,9,2200000000.0,3.0,1.0,2,20.9877606,105.8006384,,,1,370
8877,120.0,"Dự án Sadora Sala, Đường Mai Chí Thọ, Phường An Lợi Đông, Quận 2, Hồ Chí Minh",79,769,9500000000.0,3.0,2.0,3,10.7761758862774,106.725800991058,,,4,27115
8878,63.0,"Dự án Hoàng Huy New City, Xã Tân Dương, Thủy Nguyên, Hải Phòng",31,311,1080000000.0,2.0,2.0,3,20.8775615692139,106.679237365723,,3,1,11575
8879,39.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",1,21,1200000000.0,1.0,1.0,2,21.0713761,105.7943322,,,1,610
8880,89.0,"Dự án Scenic Valley 1, Đường Tôn Dật Tiên, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,4950000000.0,2.0,2.0,,10.731781959533691,106.71672821044922,,,1,27487
8881,130.0,"Dự án Riverpark Premier, Đường Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,10500000000.0,,,,10.721447944641113,106.71221923828125,,,,27490
8882,82.2,"Dự án The Tonkin - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,4800000000.0,3.0,2.0,2,21.005226135253906,105.7389144897461,,,1,628
8883,70.8,"Dự án Masteri Thảo Điền, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",79,769,5790000000.0,2.0,2.0,2,10.802689552307129,106.74181365966797,,6,1,27088
8884,120.0,"Dự án Vinaconex 1, Đường Khuất Duy Tiến, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,4600000000.0,3.0,2.0,2,21.0023365020752,105.794342041016,8,5,1,175
8885,40.0,"Ngõ 66, Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội",1,5,800000000.0,2.0,1.0,2,21.0379862,105.7737345,,,4,163
8886,124.0,"Dự án The Estella, Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,8800000000.0,3.0,2.0,3,10.8002681732178,106.748847961426,,5,1,27091
8887,77.44,"Dự án Vung Tau Centre Point, Đường Nguyễn Hữu Cảnh, Phường Nguyễn An Ninh, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,3350000000.0,2.0,2.0,2,10.3762722015381,107.113647460938,,,1,26526
8888,65.0,"Dự án Tecco Green Nest, Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",79,761,1930000000.0,2.0,2.0,3,10.8297462463379,106.609970092773,,,1,26791
8889,122.2,"Sông Đà 7, Số 5, Đường Tú Mỡ, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,7332000000.0,3.0,2.0,2,21.0112419128418,105.795341491699,,,1,175
8890,107.0,"Dự án Hodeco Plaza, Đường Trương Văn Bang, Phường 7, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,3200000000.0,3.0,2.0,2,10.366673469543457,107.08555603027344,7,6,1,26524
8891,72.0,"Dự án Vung Tau Centre Point, Đường Nguyễn Hữu Cảnh, Phường Nguyễn An Ninh, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,2900000000.0,2.0,2.0,2,10.3762722015381,107.113647460938,7,6,1,26526
8892,120.0,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",1,4,5400000000.0,3.0,3.0,3,21.052268981933594,105.88481140136719,1,3,4,118
8893,85.0,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,4550000000.0,2.0,2.0,3,10.8039054870605,106.616683959961,,,4,27016
8894,96.0,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,5150000000.0,2.0,2.0,3,10.8039054870605,106.616683959961,,,4,27016
8895,81.0,"Dự án Diamond Sea (Lapen Center), Đường 30/4, Phường 9, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,2500000000.0,2.0,2.0,2,10.369275093078613,107.0833511352539,7,6,1,26530
8896,86.0,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,5600000000.0,2.0,2.0,3,10.8039054870605,106.616683959961,,,4,27016
8897,56.5,"Dự án Sky Garden 3, Đường Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,3300000000.0,2.0,1.0,2,10.7335033416748,106.70581817627,4,3,1,27490
8898,97.0,"Dự án Hancorp Plaza, Đường Trần Đăng Ninh, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1,5,6900000000.0,2.0,2.0,2,21.038755416870117,105.79224395751953,,5,1,166
8899,50.0,"Dự án Saigonhomes, Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",79,777,1550000000.0,1.0,,2,10.7677593231201,106.596260070801,,,,27448
8900,86.0,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,5600000000.0,2.0,2.0,3,10.803905487060547,106.61668395996094,,,4,27016
8901,121.4,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh",79,760,22000000000.0,4.0,3.0,,10.7841062545776,106.703651428223,,,1,26740
8902,103.0,"Dự án Vung Tau Centre Point, Đường Nguyễn Hữu Cảnh, Phường Nguyễn An Ninh, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,4790000000.0,3.0,2.0,2,10.3762722015381,107.113647460938,3,6,1,26526
8903,161.0,"Dự án BRG Diamond Residence, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,12000000000.0,4.0,3.0,2,21.0052261352539,105.805061340332,,,1,343
8904,70.0,"Dự án Mỹ Đình Plaza 2, Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,3950000000.0,2.0,2.0,2,21.0310840606689,105.774566650391,7,6,1,626
8905,86.8,"Dự án Diamond Centery Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,5500000000.0,2.0,2.0,2,10.803988456726074,106.61737060546875,,,,27016
8906,120.0,"BRG Diamond Residence, 25, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,8600000000.0,3.0,2.0,2,21.0052261352539,105.805061340332,,6,1,343
8907,74.0,"Dự án Golden Field Mỹ Đình, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",1,19,3950000000.0,2.0,2.0,2,21.035104751586914,105.76554107666016,7,6,1,592
8908,80.0,"Dự án Regal Residence Premium, Đường Võ Nguyên Giáp, Xã Bảo Ninh, Đồng Hới, Quảng Bình",44,450,,2.0,2.0,2,17.4596366882324,106.644668579102,,,1,18889
8909,75.0,"Dự án Regal Residence Luxury , Đường Võ Nguyên Giáp, Xã Bảo Ninh, Đồng Hới, Quảng Bình",44,450,,2.0,2.0,1,17.45644187927246,106.6444091796875,,,1,18889
8910,96.87,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",1,4,5300000000.0,3.0,2.0,,21.052268981933594,105.88481140136719,7,,4,118
8911,68.0,"Dự án Lavita Charm, Đường 1, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",79,762,2900000000.0,2.0,2.0,,10.8267154693604,106.756912231445,7,6,4,26827
8912,70.3,"Dự án The Zenpark, Đường Đông Dư, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,3500000000.0,2.0,2.0,,21.001741409301758,105.94214630126953,6,8,1,571
8913,124.0,"Dự án Midtown Phú Mỹ Hưng, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,13200000000.0,3.0,2.0,,10.724321365356445,106.72822570800781,,,,27487
8914,59.1,"Dự án The Pavilion - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội",1,18,2250000000.0,2.0,1.0,,21.0082664489746,105.952774047852,,,1,571
8915,148.0,"Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",1,3,10200000000.0,4.0,2.0,2,21.0743784581026,105.808937072754,4,6,1,91
8916,55.0,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",48,493,3200000000.0,1.0,1.0,,16.088382720947266,108.22888946533203,1,3,1,20266
8917,70.0,"Dự án Rice City Sông Hồng, Phố Gia Quất, Phường Thượng Thanh, Long Biên, Hà Nội",1,4,2950000000.0,2.0,2.0,,21.054325103759766,105.8778076171875,,,1,115
8918,45.0,"Dự án KĐT Lê Hồng Phong I, Đường Lê Hồng Phong, Phường Phước Hải, Nha Trang, Khánh Hòa",56,568,1100000000.0,1.0,1.0,2,12.228963851928711,109.1797866821289,,,,22357
8919,54.0,"Dự án Mon City - Hải Đăng City, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,,2.0,2.0,2,21.035120010376,105.767433166504,7,6,1,626
8920,92.0,"Dự án Z751 Hà Đô, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",79,764,3500000000.0,2.0,2.0,,10.8362884521484,106.666374206543,1,6,1,26884
8921,80.0,"Dự án 671 Hoàng Hoa Thám, Đường Hoàng Hoa Thám, Phường Liễu Giai, Ba Đình, Hà Nội",1,1,,2.0,2.0,2,21.047056198120117,105.80774688720703,,,1,8
8922,133.0,"Dự án HH2 Bắc Hà, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",1,19,,3.0,2.0,2,20.997516632080078,105.795166015625,6,,1,637
8923,70.0,"Saigonland Apartment, 69, Đường Nguyễn Gia Trí, Phường 25, Bình Thạnh, Hồ Chí Minh",79,765,2900000000.0,2.0,,,10.8030300140381,106.71403503418,,,,26920
8924,105.0,"Dự án KĐT Trung Văn - Vinaconex 3, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",1,19,4000000000.0,3.0,2.0,2,20.994457244873,105.779754638672,2,6,1,637
8925,106.0,"Oriental Plaza, số 685, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh",79,767,3500000000.0,3.0,3.0,,10.789816,106.63987,,,,27022
8926,80.0,"137, Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,4000000000.0,3.0,2.0,2,21.0118082,105.8083617,,,,175
8927,70.0,"Dự án Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội",1,4,2400000000.0,2.0,1.0,3,21.03484535217285,105.91271209716797,,,1,142
8928,110.0,"Dự án Trung Hòa Nhân Chính, Đường Lê Văn Lương, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,6000000000.0,3.0,2.0,2,21.008365631103516,105.80290985107422,,,1,175
8929,188.0,"Dự án 170 Đê La Thành - GP Building, Đường Đê La Thành, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",1,6,13066000000.0,3.0,3.0,2,21.021224975585938,105.82806396484375,,6,1,190
8930,179.0,"Dự án The Estella, Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,12980000000.0,3.0,3.0,2,10.8002681732178,106.748847961426,,,1,27091
8931,54.0,"Dự án Căn hộ Hausneo, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",79,763,2250000000.0,1.0,1.0,,10.8007497787476,106.78882598877,,,,26866
8932,50.0,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",1,6,980000000.0,2.0,1.0,2,21.0007661,105.8288422,3,4,1,238
8933,90.0,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,,2.0,2.0,,20.9865188598633,105.786399841309,,,1,9541
8934,95.0,"Dự án Bình Minh Garden, Đường Đức Giang, Phường Đức Giang, Long Biên, Hà Nội",1,4,,3.0,2.0,2,21.0690975189209,105.8880386352539,8,8,1,124
8935,54.0,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",1,8,2150000000.0,2.0,2.0,,20.9732913970947,105.820007324219,,,1,316
8936,70.0,"Dự án Luxury Park Views, Phường Yên Hòa, Cầu Giấy, Hà Nội",1,5,4500000000.0,2.0,2.0,2,21.026187896728516,105.7909927368164,7,6,,172
8937,104.0,"Dự án The Estella, Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,7300000000.0,2.0,2.0,2,10.8002681732178,106.748847961426,6,7,1,27091
8938,58.0,"Dự án Chung cư Đại Thanh, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",1,20,1880000000.0,2.0,2.0,,20.95757484436035,105.80690002441406,,,1,649
8939,61.0,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,,2.0,2.0,,20.9620552062988,105.931800842285,,,4,12022
8940,70.0,"Dự án PARCSpring, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",79,769,2800000000.0,2.0,1.0,,10.7886486053467,106.770690917969,,,1,27097
8941,109.0,"Dự án Garden Court 1, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,6500000000.0,2.0,2.0,2,10.7286186218262,106.717277526855,,,1,27490
8942,50.0,"Dự án An Hòa - Nam Long, Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",79,778,1750000000.0,2.0,2.0,3,10.7410011291504,106.732780456543,1,,,27466
8943,83.0,"Dự án Vista Verde, Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,5300000000.0,2.0,2.0,2,10.776494979858398,106.7557601928711,6,7,1,27112
8944,80.0,"Dự án Fiato Premier, Đường Tô Ngọc Vân, Phường Tam Phú, Thủ Đức, Hồ Chí Minh",79,762,3888000000.0,3.0,3.0,2,10.8644762039185,106.741882324219,7,6,1,26806
8945,118.0,"Dự án Cảnh Viên 3, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,7000000000.0,3.0,2.0,0,10.7217607498169,106.728843688965,5,8,1,27487
8946,130.0,"Dự án Sarica Condominium, Đường Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2, Hồ Chí Minh",79,769,19000000000.0,3.0,2.0,2,10.7692623138428,106.724853515625,,,1,27115
8947,33.0,"Dự án Sun Group Hà Nam, Đường Quốc lộ 1A, Xã Tiên Hiệp, Phủ Lý, Hà Nam",35,347,1000000000.0,1.0,1.0,3,20.574968338012695,105.95236206054688,1,3,4,13372
8948,68.0,"Dự án Ecohome Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",1,4,2440000000.0,2.0,2.0,,21.0423583984375,105.92729949951172,,,,136
8949,123.0,"Dự án Sông Đà 7, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,7134000000.0,3.0,2.0,2,21.011241912841797,105.79534149169922,,,1,175
8950,150.0,"Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên",33,326,7900000000.0,3.0,2.0,3,20.968969345092773,105.92005157470703,,,2,12022
8951,118.0,"Dự án Grand View, Đường Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,6400000000.0,3.0,2.0,,10.721883773803711,106.71209716796875,,,,27490
8952,141.0,"Dự án Garden Court 2, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,8000000000.0,3.0,2.0,,10.723184585571289,106.71578979492188,,,1,27490
8953,50.0,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,2400000000.0,2.0,1.0,,16.05078125,108.232902526855,,,,20284
8954,140.0,"Dự án Garden Plaza 2, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,8000000000.0,3.0,2.0,,10.7233953475952,106.714660644531,,,1,27490
8955,142.0,"Dự án Sarica Condominium, Đường Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2, Hồ Chí Minh",79,769,19000000000.0,3.0,2.0,2,10.769262313842773,106.724853515625,,,4,27115
8956,141.0,"Dự án The Panorama, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,8700000000.0,3.0,2.0,2,10.7218179702759,106.714019775391,8,5,1,27490
8957,141.0,"Dự án Garden Plaza 2, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,8300000000.000001,3.0,2.0,3,10.7233953475952,106.714660644531,,,1,27490
8958,130.0,"Dự án The Opera Residence, Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",79,769,26000000000.0,3.0,3.0,3,10.77242660522461,106.71341705322266,8,8,4,27118
8959,147.0,"Dự án Grand View, Đường Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,7800000000.0,3.0,2.0,,10.721883773803711,106.71209716796875,3,4,1,27490
8960,64.0,"Dự án Tecco Skyville, Đường Quang Lai, Xã Tứ Hiệp, Thanh Trì, Hà Nội",1,20,2250000000.0,2.0,2.0,3,20.93198013305664,105.85041046142578,,,4,658
8961,129.0,"Dự án Riverside Residence, Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,7500000000.0,3.0,2.0,2,10.719802856445312,106.72736358642578,,,1,27487
8962,65.0,"Dự án Chung cư 1050 Chu Văn An, Đường Phan Chu Trinh, Phường 12, Bình Thạnh, Hồ Chí Minh",79,765,2900000000.0,2.0,1.0,2,10.81593132019043,106.7013931274414,,,1,26917
8963,100.0,"Phố Trần Quý Kiên, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",1,5,4190000000.0000005,2.0,2.0,,21.0375075,105.7919164,,,1,160
8964,70.0,"Xi Grand Court, 256 - 258, Phố Lý Thường Kiệt, Phường 14, Quận 10, Hồ Chí Minh",79,771,5000000000.0,2.0,2.0,,10.7676010131836,106.659408569336,,,,27169
8965,147.0,"Dự án The Panorama, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,11500000000.0,3.0,2.0,2,10.7218179702759,106.714019775391,,,1,27490
8966,121.0,"Dự án The Golden Palm Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,8000000000.0,3.0,2.0,2,21.006311416625977,105.80747985839844,,,1,343
